0.6583146973829506,0.644337985386726,0.6378606323324334,0.632699127530676,0.6263710076171286,0.6216721356567151,0.6164139528996272,0.6167176518709305,0.6190158856341212,0.6120912040332704,0.6150006604994094,0.6082584310232082,0.6045565670594096,0.6029243502167005,0.6011295455255364,0.5917358128080578,0.5812395574826192,0.5670178737741759,0.562695013239499,0.5548144334121963,0.5579185871245573,0.5569419983499245,0.5512291044099317,0.5443129259181638,0.5449823906259835,0.5546951082107777,0.5664527396473014,0.5614868900226297,0.5529888324015629,0.54583927555458,0.5450240363995105,0.540779677990081,0.5450379160661882,0.545611855363402,0.5459612508321955,0.5466787588215682,0.5474816870807564,0.5474652463937932,0.5406429426299278,0.5370205268531656,0.535872212471972,0.5414668510899759,0.5411834882311322,0.540336940333773,0.5366881350187492,0.5262447944994181,0.528766039722455,0.5288180384159983,0.5239155742125398,0.5191586616067829,0.5130577293801021,0.5063847800226801,0.49617333196845553,0.4951166691621559,0.4882244340378947,0.48664538224352966,0.4852411336660402,0.4807999931378327,0.47977355115932296,0.4770186187512803,0.47703621756660813,0.4764800134457735,0.47393101760855455,0.47293030325041524,0.4744313449977648,0.4714016664146717,0.455892780035502,0.4582387276960541,0.4586761047240831,0.4584152323235381,0.4579908362751017,0.460983083712777,0.45545448871831407,0.4489483196475167,0.44757312497982643,0.44852750156698434,0.44803097889000315,0.4508934169072142,0.4506516650177457,0.4503086481159236,0.44987948186891225,0.44832568945549844,0.44805420657695366,0.44653479950075237,0.4425557577313929,0.44223530429734953,0.44140182008160495,0.44147682626073603,0.4524601076871194,0.44556060651045326,0.44334760401068235,0.44837547787436777,0.447679725271608,0.44630850779969067,0.446091727407703,0.44026758219331413,0.4391882586912617,0.4388193522737105,0.4374147962089451,0.42904902503683545,0.43354875651641733,0.43124720925054016,0.42916959022336704,0.4363894432524387,0.43324050764828487,0.429812944614443,0.4309619397293893,0.4299493546266324,0.4266163614137532,0.4219090639943484,0.42067972604077797,0.4212969375859787,0.4252788816784433,0.4233010359419009,0.4234030887724861,0.425430308541789,0.4170443338686756,0.41890543639871186,0.4077541383563951,0.39921942985662046,0.40188496035020166,0.3967706561174228,0.39457955341736656,0.3974073013686442,0.39927359223255465,0.3986332918399431,0.40036743666032837,0.3959530525776196,0.39067321396614596,0.3894863170641388,0.387204838455503,0.385462502192913,0.38153193679215625,0.3762356731768785,0.37516873044011884,0.3777060657647038,0.3758840406076763,0.37597282799209886,0.3758450990018807,0.3780067577142084,0.36798591755471094,0.3660428564310477,0.3632614067307169,0.36305692672749446,0.36488210327901266,0.36627462829559904,0.363947152823948,0.36393448769383757,0.35163657080404004,0.3329582710576239,0.331710844130621,0.33035098578609395,0.3287188142939177,0.32808766896248365,0.322270437773808,0.32516050124279317,0.32771858783657504,0.3104086833674979,0.30915744520328575,0.30793066837837335,0.3110553441913658,0.2948428302028857,0.2975727610998144,0.2927187874103694,0.29215038950293476,0.2975513556957637,0.30413111606753296,0.30154555374731534,0.29782639387927956,0.29155415997149925,0.28058738471104805,0.28052871450874456,0.2804372759934907,0.2776123038287661,0.29017412201151266,0.2899054667091674,0.2895774448984693,0.2883010823509299,0.2919853732898405,0.2915377072453981,0.2912124016648513,0.29137608028921863,0.2992101378595937,0.29916162142752883,0.3031617840758441,0.3023020169084781,0.31502559883591014,0.309023964691734,0.30845794679640937,0.3216379632919683,0.3257379712162809,0.3263194603349734,0.3263857872911933,0.3288990522968613,0.32546059897001983,0.31794397202015223,0.31836361888461534,0.3176359487240367,0.31304935876137774,0.3082356528552473,0.30807990417479986,0.30489047853831164,0.3127152962678834,0.31036999732230053,0.30973481539493214,0.3086357466914307,0.30947569405438424,0.31349431196754707,0.31139502495501065,0.3108210005235501,0.3108143812536336,0.30254531463064305,0.3020092465813503,0.30513463952573394,0.30482546090361595,0.3022415681799383,0.30320166557359723,0.2968880894815135,0.29443533287488194,0.2969090984806376,0.3208394764878819,0.32766702366638356,0.3277813823442029,0.3263295129792773,0.32690307188343554,0.2892106248101065,0.2982229612747809,0.3063823771257105,0.305699095488337,0.30161894031826914,0.3000629460933326,0.29588429088545704,0.2743752031431207,0.26840395922565663,0.26504759657679056,0.26418063517202317,0.26259678661479613,0.26097631830749224,0.2665404971887383,0.2656310237459909,0.26543089266607534,0.26404862493121817,0.2603031727530625,0.25378833290789143,0.2517372833869319,0.24698815454883455,0.2520621770977242,0.2441311108980702,0.26039438592007186,0.26064498189978086,0.2639197247373196,0.26364295157670825,0.2620435872625377,0.251617286923528,0.25498516020862744,0.2535028878085687,0.25346343258187704,0.2571861067644667,0.25622373532549897,0.25558239673586974,0.25268265907113385,0.2532370182410301,0.25237215966467336,0.2534518344489652,0.25255154317517503,0.24648086672859332,0.2515503023030252,0.25340109142419426,0.24998438818555557,0.24831781342773737,0.24775720482879685,0.24712456055405252,0.2471671929649116,0.24625898334202087,0.24424603198587083,0.24148722210262527,0.24231559095575228,0.24189279231578903,0.23695489307887083,0.24472594073546428,0.24704310791447198,0.25053935998843735,0.24183679178245868,0.24200317503123503,0.23742312407107818,0.23548310017076307,0.24004934242516923,0.23914099229292862,0.23873658272377052,0.23925092065326933,0.2401083435312996,0.24102363853016745,0.24317975260724328,0.24383151798446032,0.2438570144547138,0.228230203338105,0.22445776667132614,0.223011429355711,0.22271053713134403,0.2232824517473413,0.23133635968190036,0.23243290365375752,0.2270381782295361,0.2265590199106165,0.22608783763439605,0.2300382400118492,0.22733015406139362,0.22559340295183233,0.22325102239772654,0.222722432620763,0.2096879379602247,0.2070534091672781,0.20498247455965252,0.20461415839204192,0.20606257576823264,0.20356791134405006,0.2029267065072636,0.2020287744836948,0.1969800506501927,0.1965917185451026,0.19766397532216054,0.19613431353260327,0.19489095585970184,0.19239253048783958,0.19522462436618143,0.1936676453514711,0.19318166898614447,0.19537841643261633,0.1950442016472272,0.19447287438484925,0.1899479278078957,0.19105606995220487,0.19052531970139527,0.18836401528822683,0.18659083949008456,0.1854546498294618,0.1843262924666247,0.1838649000634302,0.18396799917754594,0.18385200401407426,0.18305011578455344,0.18461463155010424,0.1839689503186493,0.18215587446863896,0.18167041630302602,0.1808944055198979,0.1810418079185793,0.1808504811349158,0.1798270339588207,0.18014103566062575,0.17953008327569694,0.17635078533271495,0.17599761468617167,0.17575914554790958,0.17356034736634113,0.17285795199774825,0.17173444213010974,0.17027786115563157,0.1692384443653485,0.16967046949705072,0.16969587073026532,0.17086366310842852,0.16800307234570788,0.16500984341433816,0.16597238488823302,0.16489836119210494,0.1641625968620258,0.16276218743114756,0.16048555422210722,0.16094950757262586,0.16079726645564693,0.16060871542230382,0.15958352479689542,0.15324702941449522,0.15369007620712774,0.15476459286176428,0.1548354842556759,0.15011316669736316,0.1501258629060158,0.1387147072737037,0.13854851109222124,0.1400340860938693,0.1431410248171605,0.14115621909536694,0.14163304623728193,0.13995390790179063,0.13998537720027174,0.1414260616007021,0.14015745478844038,0.13969154369700165,0.13958854670426923,0.14153530341673548,0.14408926539065622,0.1433227107247847,0.14325394629359953,0.14250435141472262,0.14227936551590542,0.1364098787488045,0.13488446984939462,0.1355178511602877,0.13471003806131496,0.1351155201242583,0.13200620920543657,0.12785150787983926,0.12762578655641663,0.1276890544975907,0.1276064463431819,0.13355994372637836,0.13322841008652023,0.13256787937059933,0.13275960768403514,0.1363512172281461,0.13982652226820397,0.1367877107774371,0.13684878466888514,0.13556360943346482,0.13513484341963286,0.1353228069703922,0.1344587950362806,0.1336038214944172,0.13432302836829935,0.13888247447525176,0.13855293295233911,0.1362584932350739,0.13214186999092767,0.13101067498937838,0.13046502144331654,0.13048855143133592,0.13084697144557525,0.12621303384664423,0.1265308731993268,0.12570001411011672,0.12569512973882344,0.1250015450792639,0.12469819861409824,0.12128750512313577,0.11908633236794898,0.11792183024324937,0.11813449923948745,0.11787491301824082,0.11206725881729766,0.10910292784249948,0.10902938100750534,0.10909636799996032,0.10650921386273593,0.10835764173170599,0.10798879090365328,0.10792822721012182,0.10759749346675797,0.10689854697355483,0.10607587892626816,0.106202219421693,0.1054293980598242,0.10465894881609676,0.10452602878865482,0.10527747198694919,0.1044282330830573,0.10394409477268156,0.10402284573381379,0.10341490502419957,0.1005020320484323,0.10000659756978163,0.10009236870550679,0.09940486923225486,0.09918808588200391,0.09932965512003081,0.09913894106501585,0.09942590068049915,0.09862186490590674,0.09646228165890819,0.0982543489911254,0.1000072624411535,0.09980193440695125,0.09484594769023866,0.09668043266557577,0.09737846527326822,0.09729227896439183,0.09715201904200756,0.0971418216469854,0.09681496220583104,0.09745870885559241,0.09835750765745684,0.09782591671276698,0.09766212962120933,0.09647563228459084,0.09755344472986684,0.09756152510997274,0.09768250900084365,0.09799503917585978,0.09734507874444227,0.09812071891425608,0.09175544205084334,0.09245162984548351,0.09575227881987158,0.09569475676416202,0.09621207748836531,0.09290021216687126,0.09389001994709074,0.09381385278752513,0.09519553096774848,0.09526193542919438,0.09510964987983841,0.09505458149730521,0.09376622325282587,0.09313219160411734,0.09317134890288682,0.09327689763660156,0.09167177687576049,0.09085441288663837,0.09010229496717265,0.0915379578511309,0.08877563091128288,0.08889311281109866,0.08879635719482218,0.08717410816653648,0.08660068984059015,0.08706596145801972,0.0870943504220553,0.08702125613630343,0.0865961011997634,0.08643202880696399,0.08521718216366743,0.08485832822646845,0.08428603941930701,0.08431773880395615,0.08381473711783072,0.08327445385214795,0.08348988704593815,0.08375991887555387,0.0838105404908351,0.0833854103866011,0.08537284757792153,0.08414572126939253,0.08405340161992911,0.08430989422653114,0.08402378389721883,0.08449750977192319,0.08399768073487845,0.08347417466735285,0.0850222690065736,0.08484274076285465,0.08462873246533666,0.08471761438277793,0.08338354962264412,0.08173730865102305,0.08713518729986167,0.08708207969058825,0.08697763666933901,0.08702216510693689,0.08685267193748476,0.08676999265280189,0.0863327258434026,0.08600769871605785,0.08572678113765006,0.08594609544037364,0.08596095322574969,0.08460407413587688,0.08299539805217147,0.08301159015767762,0.08321364978347326,0.08408678335814963,0.08402460847275528,0.08439033146305601,0.08423830285108343,0.08347795534331467,0.08358948430074244,0.08332077916979072,0.0827653054514737,0.08277624958572061,0.08195225704730696,0.08215022619395768,0.08204609328705077,0.08170124682036563,0.08137185697170429,0.08128295793234687,0.0810303536956839,0.08057140633135539,0.07954185759193667,0.07900222828759366,0.07866327920843816,0.0811605667501623,0.08111814911806173,0.0798977473256078,0.07958195121446203,0.07887099518009683,0.08318064927347293,0.08165930071641296,0.08176806987541176,0.08168328380620891,0.08149631437045154,0.08164986394768378,0.08091630605326047,0.08122675084565313,0.08053999354910939,0.0798728881222114,0.08107807578763097,0.0804548214537994,0.08034567859259235,0.08012268718800777,0.07991206899049909,0.07905717390224012,0.07885309991326178,0.07875699503877215,0.07874607097361473,0.0779600311182609,0.07740100097617365,0.077645761358645,0.07719822436178918,0.07776092050519494,0.07767723843975023,0.07775256469262304,0.07713717585365616,0.07713328749802534,0.07341292865740509,0.07304650336575798,0.07027265102515536,0.0702627283192269,0.0703897314749919,0.07041624632864382,0.07070885087609688,0.07081235474276616,0.0673187984001606,0.06519553044616579,0.06502153634335343,0.06497750192479274,0.06475771639007774,0.06449346723040181,0.06381664131676809,0.0632599932844854,0.0626069445940746,0.06279446617348375,0.06320865513419541,0.06272978288304117,0.05767163005283446,0.057498755373348205,0.057445087759702924,0.05677487582972268,0.056371163443199895,0.05657709115507347,0.05618753734325355,0.05512899915105147,0.054508637371582395,0.05365049103268281,0.05308275276896361,0.05289987433219418,0.05239517039034168,0.0523354963871866,0.048223674081339304,0.048779996088241344,0.04828867154960554,0.048627765408836086,0.04758554693618455,0.04787527676427695,0.04794053153123322,0.047025821790709424,0.04673440457764465,0.04639902125138036,0.04628282115385765,0.046308562204902134,0.045173268365644795,0.04527415623747621,0.0452879684672823,0.04286326379947474,0.043111834693917016,0.042779232166023674,0.04257612915046886,0.040472659395130166,0.04024340591449145,0.04018232949449914,0.03997419906135565,0.039817760969151225,0.038683471050282095,0.038120661480676374,0.03815069241010722,0.03772770051109915,0.037718588166349036,0.03761060889167552,0.037638741311895194,0.03778683639953518,0.037830952211032914,0.038396818392376866,0.03925925684216179,0.03928316010598419,0.03785122747802706,0.038058213398963384,0.038334788132458476,0.038668589926469425,0.0385906276271956,0.037790684925825456,0.03704897457284326,0.03704535997034362,0.03703658858199056,0.037809405210364334,0.03775356838414119,0.03821423094605244,0.0381312448819612,0.03822124324693025,0.037670475664745615,0.03762250863162567,0.03778138220523767,0.03733340986929107,0.03743928187682595,0.03736780115204146,0.0371889831380475,0.03705369854914151,0.03729266694104812,0.03724850661517616,0.03617819376651798,0.03511408594909426,0.034895931812433174,0.034812125841965455,0.0345716234810579,0.034422216399055995,0.03400762567472308,0.03391723444721425,0.033821956088950694,0.03393855146840922,0.03384253951210651,0.03295488983295622,0.032711704957058226,0.031929366566607144,0.03233421862706123,0.032264960341564314,0.03205528601765993,0.03309439992637042,0.033396040744479626,0.03298606763660273,0.0329968403694491,0.033024397162205135,0.03185698454765862,0.03205487835162146,0.03200127502991162,0.031999452124505307,0.03240172329483019,0.03295076505449423,0.03289739084999383,0.03248199384644277,0.03230162350407656,0.03232603475574092,0.032344042827052,0.03228797198342758,0.03189504960690749,0.03135000361773485,0.03113620815813248,0.031092703777798356,0.03042746860701979,0.030146025915650243,0.029907796513132766,0.02934856066736227,0.029329195240238862,0.029259802443012812,0.028659347146584115,0.028705600409535285,0.028210571938238047,0.028226302608242666,0.028340844730448258,0.027991875415331213,0.027990996881864506,0.027743852616121435,0.027583736825010457,0.027570671979570197,0.027583571381249682,0.028147839759831993,0.02837173816856034,0.028445594823406025,0.02733039635365735,0.027206595287734045,0.027208246820564847,0.02726175625760531,0.02768530253894626,0.027750207128304588,0.027151078147403918,0.027096681703713054,0.027497081839382397,0.026726490449900598,0.026715824306215944,0.026625095330628967,0.026562710100569712,0.026414228571722785,0.026645093862413625,0.026242640026042905,0.026223868038723227,0.026111804806777945,0.025984444022499956,0.02587961242404465,0.025407836394203694,0.02478464955367646,0.025061665932993325,0.02476558202942381,0.02436956769701347,0.023977661102691984,0.023608576655210944,0.023555377578977608,0.023937506714390128,0.02392228396989103,0.02386173891062633,0.023689109718168785,0.023592372662669225,0.023347579490528295,0.023256926860376028,0.023258839640480776,0.02312497793887231,0.022596103327799735,0.02224796251100778,0.02223666446191259,0.02224417430996638,0.022193181766588476,0.022209720555472434,0.022154548605664515,0.02207267836089875,0.022073081395320257,0.022076350816619794,0.022108864395758016,0.022046883036608882,0.0219840060800471,0.022308222766061536,0.02237882048004553,0.022297892497847173,0.022291978234663543,0.022206750981659553,0.02172903927982203,0.021596605018269106,0.02158207359128525,0.021714194876427204,0.02168963518513892,0.02173805103259022,0.02177056841267402,0.021877107861999465,0.021867723583140312,0.02294674927687854,0.023506775823431882,0.023451403358856558,0.023333930669206967,0.023325631751346387,0.02317214805911065,0.023265560306985903,0.023612794162853765,0.02359533675489208,0.023696563708143558,0.023263427697306775,0.02322023360845073,0.022524679865352303,0.022407821566558413,0.02247130685039395,0.022440718980341678,0.02120942329899976,0.02099019683654771,0.020865603501678456,0.02101913643996685,0.020987771494791238,0.020830297789233655,0.02090164844762606,0.020929754586078632,0.02128056182006542,0.021437529290662633,0.02211488000110691,0.022177580859737134,0.023048764066225833,0.022177485476403812,0.022073041147099286,0.02208389100340655,0.021912022939817536,0.02167118969396958,0.020618790530257825,0.02090308331868259,0.02105981872358124,0.02112332118151137,0.02112503245863178,0.021072797482918945,0.020988802882341392,0.0208823535406318,0.021359499148771062,0.02103805234709056,0.020645872667431286,0.020324933028712223,0.019838889038711366,0.01967378341501503,0.018983091011027218,0.018470819918923385,0.01830553751682301,0.018283769262899756,0.018319393053597307,0.018143473254510316,0.018087474704606248,0.018097045514840013,0.018092843606425824,0.017955153304231218,0.017857004740598398,0.01743359209345337,0.017402775219997002,0.017332325526159927,0.017220262931753473,0.017180955976446893,0.01712594097729974,0.017112443201005193,0.01713360155670792,0.017547870561440585,0.017608666550816214,0.017157108636510467,0.01686797805519291,0.01680562007288168,0.016694235276894776,0.016616891126387326,0.016497650512847233,0.016039258958642603,0.01581252009808085,0.015554494278933519,0.015495770592837691,0.01634123681060887,0.016229594375321114,0.01623909655103334,0.01627105093388003,0.016220671710038662,0.017028766068092685,0.016939559662614977,0.016972794667276456,0.016901979211463858,0.01684922218710943,0.016903564560428706,0.016738532173176106,0.016637023719819052,0.016608938281890973,0.016432244023092856,0.016409828311115062,0.01627641065336882,0.016269991853195533,0.01616189845491516,0.015851566779980324,0.01567437131884465,0.015460131816907646,0.015433215823869782,0.015424207192583795,0.015419562427219514,0.015390599190950966,0.015373459871967652,0.015351265214375227,0.015358721321634147,0.015150005709367,0.015212754737431887,0.0152008479847699,0.01598803280317122,0.015976120394586776,0.01594346344810577,0.015813310284211356,0.015821120195777045,0.01588408893333182,0.015607655426568003,0.015815098548908172,0.01583715039241415,0.015805111710695742,0.01579939395950877,0.015810861548945752,0.015382333490217273,0.01532959195608483,0.015317608414724153,0.015297277995925791,0.015320266388721901,0.015331758318323603,0.015165558375231135,0.01497213062578502,0.015008331157386614,0.014993517150093793,0.014952846170412967,0.01498542783799383,0.014935928325237121,0.01472455382226809,0.014493774454724887,0.014793862085639048,0.014865979313965187,0.014801817087085462,0.014775577650641452,0.01476144418032512,0.014761468410381803,0.0145737480656267,0.014535464524163768,0.014226267622256827,0.013912505920621937,0.013897336913500362,0.013814018010724455,0.01380199576776338,0.013783509750069495,0.01362339926743336,0.013617402733237574,0.01351959349502712,0.01365694557124031,0.013617321542629336,0.01364238344112518,0.013629415295988491,0.013553561261673652,0.01352943451105757,0.013387666014505825,0.013591446309525041,0.013570672433114812,0.013576136130116108,0.013523576339528462,0.01320836722232497,0.012884209486495045,0.012739812457789728,0.012682920068378954,0.012658591983327082,0.012830780958954496
